hcpcs_code,line_srvc_cnt,bene_unique_cnt,num_physicians_cnt,submitted_chrg_to_allowed_amt,average_submitted_chrg_amt,hcpcs_description,l_average_submitted_chrg_amt,l_submitted_chrg_to_allowed_amt,l_bene_unique_cnt,l_line_srvc_cnt,l_num_physicians_cnt,cluster
19301,35921.0,32922.0,1456,3.1689360722519924,2087.6270529767407,Partial removal of breast,7.643783318574323,1.153395907659614,10.40189640628703,10.489077361672273,7.283448228756631,4
19302,1056.0,1047.0,56,3.1496727342111552,2918.4669507570266,Partial removal of breast and underarm lymph nodes,7.978813740528683,1.147298553538976,6.953684210870537,6.962243464266207,4.02535169073515,4
19303,5477.0,5425.0,347,2.9161304180060603,3070.0142687601005,Total removal of breast,8.029437488375034,1.0702575381140649,8.59877317840866,8.608312784783722,5.849324779946859,4
19342,470.0,434.0,32,3.507461217882076,5263.908765991192,"Insertion of breast prosthesis following breast repositioning, removal or reconstruction",8.568629141166355,1.254892476021612,6.073044534100405,6.152732694704104,3.4657359027997265,4
19357,505.0,493.0,37,3.7190663701040996,6564.432435652278,Insertion of tissue expander in breast,8.789421329938271,1.313472661006896,6.20050917404269,6.22455842927536,3.6109179126442243,4
19380,654.0,557.0,40,3.840814629260583,3543.0444342576448,Revision of reconstructed breast,8.172741646208687,1.3456844871370937,6.322565239927284,6.483107351457199,3.6888794541139363,4
20225,1817.0,1630.0,101,7.576710678191212,1075.0862905889544,Deep biopsy of bone using needle or trocar,6.98015620765558,2.0250791580036522,7.396335293800808,7.504942068396171,4.61512051684126,4
20245,731.0,537.0,28,3.8480361547336828,1661.9183857732426,"Biopsy of bone, open procedure",7.415727868176706,1.347562928480132,6.285998094508865,6.594413459749778,3.332204510175204,4
20670,1048.0,762.0,45,3.103882063582787,1014.7781965628972,Removal of bone implant,6.922425342041904,1.1326536066193726,6.635946555686647,6.954638864880987,3.8066624897703196,4
20680,14110.0,12045.0,746,4.941897938410739,2786.037187812615,Removal of deep bone implant,7.932375502352825,1.5977494554735092,9.396404915048972,9.55463904484686,6.61472560020376,4
20902,1876.0,1829.0,98,7.901360599334843,1140.8086780375752,Bone graft harvest,7.039492656606533,2.0670349724073813,7.511524648390866,7.53689712956617,4.584967478670572,4
20926,7942.0,5113.0,174,3.588707154865221,1301.2634701579796,Tissue graft,7.171090971582021,1.2777920136469954,8.53954159508,8.979920411691197,5.159055299214529,4
20931,12498.0,12256.0,571,5.095182016248432,586.7165730518133,Donor bone graft for spine surgery,6.37454186344799,1.6282953905210653,9.413770891980372,9.433323910489028,6.3473892096560105,4
20937,10050.0,9876.0,381,5.589414952652868,742.2102248761328,Harvest of bone fragments for spine surgery graft,6.609632524974789,1.7208746220570457,9.19786285046507,9.215327913487222,5.942799375126701,4
20985,19475.0,18429.0,450,4.956373923759398,729.0593658535897,Computer-assisted surgical navigational procedure for bone procedures,6.59175516333445,1.6006744096212295,9.821680789832037,9.876886870738948,6.1092475827643655,4
21016,594.0,542.0,31,4.060564331123379,3692.2213804560597,Removal of (2 centimeters or greater) soft tissue growth of face or scalp,8.213983556028781,1.4013219617679804,6.295266001439646,6.386879319362645,3.4339872044851463,4
21825,542.0,542.0,25,4.658376302814843,1068.3612177110701,Open treatment of broken chest bone,6.973881181167635,1.5386669545483658,6.295266001439646,6.295266001439646,3.2188758248682006,4
22214,2965.0,2941.0,140,8.674121436111063,5259.377709950521,Incision of spine to correct deformity at lower spinal column,8.56776799263998,2.1603440453279794,7.9865049385539955,7.994632311431825,4.941642422609304,4
22216,6403.0,2324.0,114,5.274607079047213,1432.6853396845208,Incision of spine bone to correct spinal deformity of spinal column,7.267305822198491,1.6629041892033927,7.751045117971802,8.764521909518802,4.736198448394496,4
22310,3329.0,3291.0,164,4.192674338470694,1258.1210153200395,Closed treatment of broken spine bones with casting or bracing,7.137374629231595,1.4333387972664493,8.098946748943339,8.110427237575024,5.099866427824199,4
22510,1850.0,1743.0,99,4.789773992704137,2112.241708106157,Injection of bone cement into body of middle spine bone accessed through the skin using imaging guidance,7.655505083403829,1.5664832271581268,7.463363045520021,7.52294091807237,4.59511985013459,4
22511,1767.0,1684.0,100,5.545416812008577,2401.898466327244,Injection of bone cement into body of middle spine bone accessed through the skin using imaging guidance,7.784014731274919,1.7129717869598948,7.428927194802272,7.4770384723196965,4.605170185988092,4
22513,9966.0,9012.0,496,3.8667377384642316,6468.900717448917,Injection of bone cement into body of middle spine bone accessed through the skin using imaging guidance,8.77476146849213,1.3524111899125888,9.106312301552135,9.20693457884135,6.206575926724928,4
22514,11253.0,10605.0,601,3.8095883035681095,6490.555688258983,Injection of bone cement into body of lower spine bone accessed through the skin using imaging guidance,8.778103428260648,1.3375211264937819,9.269080866998783,9.328390038749998,6.398594934535208,4
22515,3689.0,2531.0,153,3.8961681514042135,4238.843480629676,Injection of bone cement into body of middle or lower spine bone accessed through the skin using imaging guidance,8.352045747016701,1.3599935448602707,7.836369760545124,8.213110697596676,5.030437921392435,4
22551,32371.0,32208.0,1783,4.691454345047235,5730.097536991705,"Fusion of spine bones with removal of disc at upper spinal column, anterior approach",8.653487831726512,1.5457426292815044,10.379970147879572,10.385018239245094,7.48605261786314,4
22552,19797.0,13003.0,784,5.806297949907229,1689.1795059860744,"Fusion of spine bones with removal of disc at upper spinal column, anterior approach",7.431998190607594,1.7589431818722376,9.47293537905132,9.893285690051531,6.664409020350408,4
22554,2096.0,2087.0,122,8.698809674900371,4683.133425573611,"Fusion of spine bones with removal of disc at upper spinal column, anterior approach",8.451722700251853,2.1631861973229993,7.643482907077201,7.647786045440933,4.804021044733257,4
22558,16074.0,15854.0,701,6.459344336814077,4977.176072541295,"Fusion of spine bones with removal of disc at lower spinal column, anterior approach",8.512617955476374,1.8655278167942442,9.671177113397102,9.684958338772663,6.55250788703459,4
22585,10211.0,6745.0,344,6.0046995500651885,1410.1008608360899,"Fusion of spine bones with removal of disc, anterior approach",7.251416513321751,1.7925424209855167,8.816556768641856,9.231220849555537,5.840641657373398,4
22600,3522.0,3469.0,240,6.075517115827877,4948.003657012765,"Fusion of upper spine bones, posterior or posterolateral approach",8.506739472601184,1.8042671075509205,8.15162164696975,8.166784289056151,5.480638923341991,4
22612,48314.0,47625.0,2128,4.858226804331542,5222.735612657941,"Fusion of lower spine bones, posterior or posterolateral approach",8.560776607330823,1.5806735162607806,10.771113112429003,10.785476652713262,7.662937850461535,4
22614,126567.0,47187.0,2233,5.20171714153469,1553.2792919957058,"Fusion of spine bones, posterior or posterolateral approach",7.3481236472856715,1.648988790602816,10.761873709908752,11.748527091206467,7.711101251840158,4
22630,4767.0,4735.0,220,4.109117854088475,4432.351141181158,"Fusion of lower spine bones with removal of disc, posterior approach",8.396685453894557,1.4132083714292272,8.462737005620179,8.469472455204826,5.393627546352362,4
22632,855.0,687.0,39,5.254312877134626,1253.2481988286431,"Fusion of lower spine bones with removal of disc, posterior approach",7.133494018942216,1.659049239763355,6.532334292222349,6.75110146893676,3.6635616461296463,4
22633,37392.0,37091.0,1643,4.755357696594415,6051.822561777687,"Fusion of lower spine bones with removal of disc, posterior or posterolateral approach",8.708114755538862,1.5592719185296695,10.521129631565318,10.52921205677864,7.404279118037268,4
22634,8374.0,6233.0,339,5.041072770879297,1802.278937186669,"Fusion of lower spine bones with removal of disc, posterior or posterolateral approach",7.4968072193004245,1.6176189107985792,8.73761303680885,9.032886946579088,5.82600010738045,4
22830,4162.0,4009.0,235,9.33328527392837,3093.9356751556966,Exploration of spinal fusion,8.037199240728041,2.2335870722718765,8.296297112642508,8.33375100695358,5.459585514144159,4
22840,38127.0,37845.0,1952,5.40793473463636,2967.3506423267454,"Insertion of posterior spinal instrumentation at base of neck for stabilization, 1 interspace",7.995424794072011,1.6878672703683508,10.541254149743267,10.54867797155018,7.5766097669730375,4
22842,51212.0,50521.0,2487,5.952352279949842,3356.077758728648,"Insertion of posterior spinal instrumentation for spinal stabilization, 3 to 6 vertebral segments",8.118528237380847,1.78378648259885,10.83014437040946,10.84372915856607,7.818832443803404,4
22843,2436.0,2380.0,148,5.913466106614243,4066.5700903162406,"Insertion of posterior spinal instrumentation for spinal stabilization, 7 to 12 vertebral segments",8.310555193488351,1.7772321411654668,7.77485576666552,7.798112628829788,4.997212273764115,4
22845,30407.0,30179.0,1674,5.6103029564493,3008.667709736708,"Insertion of anterior spinal instrumentation for spinal stabilization, 2 to 3 vertebral segments",8.009252638407245,1.7246047210086382,10.314901597246703,10.322428124045716,7.422971251049421,4
22846,2681.0,2669.0,168,5.694909157751358,3150.5385788881504,"Insertion of anterior spinal instrumentation for spinal stabilization, 4 to 7 vertebral segments",8.055328694629514,1.7395726455430134,7.889459149404524,7.893945138235959,5.123963979403259,4
22848,1815.0,1799.0,100,5.520892212423666,1530.0254214889583,Insertion of instrumentation to pelvic bones,7.333039629600708,1.7085394799132956,7.4949862339505335,7.503840746698951,4.605170185988092,4
22851,175180.0,109012.0,3953,5.717555925610734,1656.8518642544745,Insertion of spinal instrumentation for spinal stabilization,7.4126746134630235,1.7435414283467567,11.599213246894749,12.07356929571708,8.282230063296685,4
23120,4417.0,4357.0,253,7.665614998841146,2716.146932305846,Partial removal of collar bone,7.906969586002431,2.036744743787619,8.379539026117442,8.393216011596527,5.53338948872752,4
23350,13694.0,12314.0,589,3.705550167101611,391.0497371111831,Injection of dye for X-ray imaging of shoulder joint,5.968834756783447,1.3098317408688687,9.418492105471156,9.524713059681009,6.3784261836515865,4
23410,1099.0,1084.0,68,4.918843117016059,4589.749417644277,"Repair of torn tendons of shoulder, open procedure",8.431580708458512,1.5930733640368764,6.988413181999592,7.002155954403621,4.219507705176107,4
23412,11254.0,11071.0,590,5.267566328242414,4559.893552510662,"Repair of torn tendons of shoulder, open procedure",8.4250545584883,1.6615684585946058,9.312084355859467,9.328478899993224,6.380122536899765,4
23420,1574.0,1559.0,87,4.197192455225088,3573.285609905617,Repair of torn shoulder tendons,8.181240790430637,1.434415838726642,7.351799869057777,7.3613754289773485,4.465908118654584,4
23430,9876.0,9705.0,480,6.369006948672724,2728.100017212869,Anchoring of biceps tendon,7.911360681492472,1.8514435624033492,9.18039649560311,9.19786285046507,6.173786103901937,4
23472,43184.0,42354.0,1783,4.2145404702013485,4474.215523343561,Prosthetic repair of shoulder joint,8.406086313295624,1.4385405630196517,10.653818146623527,10.673225335257786,7.48605261786314,4
23600,2488.0,2478.0,179,3.010412199750661,961.8018086812982,Closed treatment of upper arm fracture,6.868808409358843,1.1020770128236455,7.815207062189088,7.81923445385907,5.187385805840755,4
25000,2244.0,2184.0,132,6.195291897185949,2825.0201960813324,Incision to repair tendon covering at wrist,7.946270792610326,1.823789632160901,7.688913336864796,7.716015266642587,4.882801922586371,4
25115,2125.0,1894.0,88,4.884054602749714,3762.1939717634027,Removal of fluid-filled sac (bursa) of wrist joint lining or forearm tendon,8.232757569340748,1.5859757361101472,7.546446273746024,7.661527081358517,4.477336814478207,4
25310,3853.0,3536.0,209,7.9326915244998615,3423.4703192327006,Relocation of tendon of forearm and/or wrist,8.13841002880912,2.070992388463589,8.170751423757535,8.256607344626158,5.342334251964811,4
25447,12555.0,12123.0,661,3.8650366745002054,4396.523245720562,Removal of bone joints between wrist and fingers,8.388569336129214,1.3519711708689341,9.402859753746583,9.437874271591685,6.493753839851686,4
25600,7673.0,7526.0,495,2.7775113866555468,904.3783044447662,Closed treatment of broken forearm bones,6.807247751222629,1.021555342129202,8.926118971153382,8.945462952177666,6.20455776256869,4
25605,487.0,484.0,37,3.5331982734750373,1822.6220944545175,Closed treatment of broken or growth plate separate of forearm bone at wrist with manipulation,7.508031454480878,1.2622034872311405,6.182084906716632,6.18826412308259,3.6109179126442243,4
25609,3640.0,3621.0,242,3.034827953272628,5634.197673071901,Open treatment of broken of lower forearm or growth plate separation with insertion of hardware 3 or more fragments,8.63661003356309,1.1101547353503378,8.19450550976564,8.199738960630786,5.488937726156687,4
26040,1217.0,1092.0,54,5.901190073444378,2259.0014050929663,"Release of tissues of palm, accessed through the skin",7.722678138465581,1.7751540379349326,6.9957661563048505,7.104144092987527,3.9889840465642745,4
26055,86172.0,62899.0,2486,6.842754836896549,2464.043033817392,Incision of tendon covering,7.809558789524191,1.9231904044831085,11.04928554431096,11.364100577898318,7.818430272070656,4
26116,613.0,569.0,35,3.6400391174631155,1931.4564763456283,Removal (less than 1.5 centimeters) muscle growth of hand or finger,7.5660296482493585,1.2919944281467064,6.343880434126331,6.418364935936212,3.5553480614894135,4
26123,2540.0,2439.0,157,3.9446632879064314,4136.653342527967,Removal of tissue of palm,8.32764236854098,1.3723635990471796,7.79934339821592,7.8399193600125825,5.056245805348308,4
26145,5084.0,2823.0,115,6.067347359870465,2492.804116838312,"Repair of tendon, finger and/or hand",7.821163507166686,1.8029215012968969,7.945555428253489,8.533853632309345,4.74493212836325,4
26160,5912.0,5464.0,344,6.062315369511517,2697.896099459026,Removal of growth of tendon finger or hand,7.900227525818242,1.8020918012862892,8.605936401250625,8.684739462628038,5.840641657373398,4
26341,2055.0,1603.0,107,4.051457444514969,384.56434063306517,Manipulation of palm pretendinous cord following enzyme injection,5.952111110793341,1.399076679226547,7.3796321526095525,7.628031126930335,4.672828834461906,4
26480,5980.0,5558.0,298,6.911549389246202,3337.0311555170974,Transplant of tendon of hand,8.112836815092896,1.9331938368485915,8.62299361030245,8.696175846944678,5.697093486505405,4
27093,13306.0,10535.0,361,4.29274289090175,722.0205779359418,Injection of dye for X-ray imaging of hip joint,6.58205363978299,1.4569258971395285,9.26245832623829,9.495970340301833,5.8888779583328805,4
27095,2592.0,2216.0,97,5.612958524574253,777.4247260809452,Injection procedure for X-ray imaging of hip under anesthesia,6.655986824036509,1.7250779467601725,7.703459047867175,7.860185057472165,4.574710978503383,4
27096,260964.0,175877.0,5034,5.640735054312899,804.3847379714618,Injection procedure into sacroiliac joint for anesthetic or steroid,6.690077684535338,1.730014385796793,12.077540166064898,12.472137745756989,8.523970175695261,4
